SNP1	-0.815953340624221
SNP2	-1.0330262896181
SNP3	-0.815953340624221
SNP4	-0.815953340624221
SNP5	-0.815953340624221
SNP6	-0.929101222766522
SNP7	-0.815953340624221
SNP8	-1.05912950957004
SNP9	-0.815953340624221
SNP10	-0.815953340624221
SNP11	-2.00298894769313
SNP12	-0.702636090241221
SNP13	-0.0584374525557794
SNP14	-0.815953340624221
SNP15	-0.815953340624221
SNP16	-0.815953340624221
SNP18	0.868919904991621
SNP19	0.318842276819539
SNP20	-0.815953340624221
SNP21	-0.0434468123184312
SNP22	0.318842276819539
SNP23	-0.815953340624221
SNP24	1.21175054255732
SNP25	0.119369729540277
SNP26	-0.815953340624221
SNP27	-1.02074937423694
SNP28	-0.815953340624221
SNP29	-1.70340283999283
SNP30	-1.70340283999283
SNP31	-0.043446812318431
SNP32	-0.957239879572081
SNP33	-0.945293692436946
SNP34	-0.815953340624221
SNP35	-0.483904450619782
SNP36	-0.815953340624221
SNP37	1.05118305060358
SNP38	-0.563836820819673
SNP39	-0.815953340624221
SNP40	-0.815953340624221
SNP41	-0.815953340624221
SNP42	-0.815953340624221
SNP43	-1.0330262896181
SNP44	0.69011509972097
SNP45	-0.815953340624221
SNP46	0.318842276819539
SNP47	-0.815953340624221
SNP48	-0.0584374525557794
SNP49	-0.815953340624221
SNP50	0.318187104686418
SNP51	0.0647335714597568
SNP52	-0.815953340624221
SNP53	-0.815953340624221
SNP54	-0.720841551326159
SNP55	-0.815953340624221
SNP56	-0.815953340624221
SNP57	-0.53366386621593
SNP58	-0.815953340624221
SNP59	-0.815953340624221
SNP60	1.26432191063078
SNP61	-1.23670863058331
SNP62	0.318842276819539
SNP63	0.815953340624221
SNP64	-0.815953340624221
SNP65	0.815953340624221
SNP66	-1.30646493562143
SNP67	1.21175054255732
SNP68	-0.815953340624221
SNP69	-0.820326450048236
SNP70	0.634354620712727
SNP71	-0.815953340624221
SNP72	0.828802212247007
SNP73	0.885890652929437
SNP74	-1.61652396095533
SNP75	-0.815953340624221
SNP76	1.21175054255732
SNP77	-1.70340283999283
SNP78	-0.815953340624221
SNP79	-0.815953340624221
SNP80	1.21175054255732
SNP81	-0.815953340624221
SNP82	0.318842276819539
SNP83	-0.815953340624221
SNP84	-0.815953340624221
SNP85	-0.815953340624221
SNP87	-0.815953340624221
SNP88	-0.815953340624221
SNP89	-0.815953340624221
SNP90	-0.609083726578334
SNP91	-0.0434468123184312
SNP92	-0.0434468123184312
SNP93	-0.043446812318431
SNP94	0.371457732405318
SNP95	-0.043446812318431
SNP96	0.126769870416453
SNP97	-0.043446812318431
SNP98	-0.0434468123184312
SNP99	-0.815953340624221
SNP100	-0.781236028435544
SNP101	0.371457732405318
SNP102	0.371457732405318
SNP103	-0.266110351086376
SNP104	0.249870160100916
SNP105	1.26231158214273
SNP106	0.318842276819539
SNP107	-0.043446812318431
SNP108	-0.0434468123184312
SNP109	1.21175054255732
SNP110	0.318842276819539
SNP111	-0.043446812318431
SNP112	0.318842276819539
SNP113	-0.043446812318431
SNP114	-0.0434468123184312
SNP115	-1.70340283999283
SNP116	0.318842276819539
SNP117	0.318842276819539
SNP118	-0.0434468123184312
SNP119	-0.043446812318431
SNP120	-0.043446812318431
SNP121	-0.408900243569806
SNP122	0.584135031007329
SNP123	-0.351778000306546
SNP124	0.318842276819539
SNP125	-0.043446812318431
SNP126	-0.0524053990337499
SNP127	1.82513828320835
